timestamp, temperature.gpu, temperature.memory, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], clocks_event_reasons.active
2026/05/02 14:30:06.588, 85, N/A, 88.62 W, 93 %, 17 %, 917 MiB, 0x0000000000000000
2026/05/02 14:30:07.103, 85, N/A, 88.54 W, 93 %, 17 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:07.614, 85, N/A, 88.81 W, 93 %, 17 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:08.116, 85, N/A, 88.83 W, 93 %, 17 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:08.629, 85, N/A, 88.82 W, 93 %, 17 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:09.139, 85, N/A, 88.74 W, 93 %, 17 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:09.645, 85, N/A, 88.80 W, 92 %, 17 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:10.154, 85, N/A, 89.49 W, 92 %, 17 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:10.655, 85, N/A, 90.02 W, 92 %, 18 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:11.165, 85, N/A, 88.90 W, 93 %, 18 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:11.675, 85, N/A, 90.92 W, 93 %, 19 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:12.189, 85, N/A, 91.02 W, 93 %, 19 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:12.702, 85, N/A, 91.04 W, 93 %, 19 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:13.216, 85, N/A, 91.69 W, 93 %, 19 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:13.728, 85, N/A, 90.75 W, 93 %, 19 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:14.241, 85, N/A, 90.72 W, 93 %, 20 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:14.755, 85, N/A, 89.58 W, 93 %, 20 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:15.267, 85, N/A, 90.98 W, 92 %, 20 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:15.781, 85, N/A, 90.85 W, 92 %, 20 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:16.282, 85, N/A, 90.11 W, 93 %, 20 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:16.785, 78, N/A, 80.91 W, 12 %, 4 %, 911 MiB, 0x0000000000000000
2026/05/02 14:30:17.285, 85, N/A, 95.85 W, 92 %, 33 %, 911 MiB, 0x0000000000000004
2026/05/02 14:30:17.795, 86, N/A, 95.78 W, 92 %, 33 %, 906 MiB, 0x0000000000000004
2026/05/02 14:30:18.305, 85, N/A, 94.81 W, 92 %, 33 %, 906 MiB, 0x0000000000000004
2026/05/02 14:30:18.815, 86, N/A, 95.47 W, 92 %, 33 %, 906 MiB, 0x0000000000000004
2026/05/02 14:30:19.325, 86, N/A, 95.02 W, 92 %, 33 %, 906 MiB, 0x0000000000000004
2026/05/02 14:30:19.833, 84, N/A, 92.68 W, 92 %, 32 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:20.347, 86, N/A, 93.54 W, 92 %, 31 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:20.861, 86, N/A, 94.97 W, 92 %, 31 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:21.361, 86, N/A, 94.95 W, 92 %, 30 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:21.871, 86, N/A, 94.83 W, 92 %, 30 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:22.384, 86, N/A, 94.75 W, 92 %, 30 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:22.896, 86, N/A, 94.86 W, 92 %, 30 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:23.411, 86, N/A, 94.91 W, 92 %, 32 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:23.924, 86, N/A, 94.90 W, 93 %, 31 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:24.436, 86, N/A, 94.72 W, 92 %, 28 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:24.945, 86, N/A, 94.92 W, 93 %, 29 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:25.455, 86, N/A, 95.42 W, 91 %, 29 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:25.965, 86, N/A, 94.25 W, 92 %, 29 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:26.465, 86, N/A, 93.52 W, 91 %, 28 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:26.966, 86, N/A, 95.30 W, 91 %, 25 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:27.471, 86, N/A, 94.37 W, 90 %, 23 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:27.972, 86, N/A, 93.96 W, 91 %, 23 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:28.485, 85, N/A, 92.63 W, 92 %, 21 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:28.998, 85, N/A, 89.91 W, 91 %, 20 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:29.512, 85, N/A, 88.95 W, 92 %, 20 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:30.025, 85, N/A, 89.30 W, 92 %, 19 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:30.539, 85, N/A, 88.70 W, 91 %, 20 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:31.049, 85, N/A, 89.01 W, 92 %, 20 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:31.560, 85, N/A, 90.29 W, 93 %, 20 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:32.063, 85, N/A, 90.13 W, 92 %, 21 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:32.566, 81, N/A, 86.72 W, 91 %, 19 %, 917 MiB, 0x0000000000000004
2026/05/02 14:30:33.076, 84, N/A, 93.57 W, 90 %, 24 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:33.576, 86, N/A, 93.85 W, 91 %, 25 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:34.086, 85, N/A, 91.06 W, 91 %, 26 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:34.586, 86, N/A, 94.60 W, 91 %, 27 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:35.096, 85, N/A, 93.99 W, 87 %, 25 %, 912 MiB, 0x0000000000000000
2026/05/02 14:30:35.610, 85, N/A, 91.84 W, 91 %, 26 %, 912 MiB, 0x0000000000000000
2026/05/02 14:30:36.125, 86, N/A, 91.96 W, 91 %, 27 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:36.637, 86, N/A, 92.13 W, 89 %, 28 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:37.151, 86, N/A, 93.09 W, 90 %, 28 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:37.654, 86, N/A, 92.57 W, 89 %, 29 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:38.167, 86, N/A, 91.37 W, 89 %, 27 %, 917 MiB, 0x0000000000000004
2026/05/02 14:30:38.682, 85, N/A, 90.20 W, 92 %, 23 %, 917 MiB, 0x0000000000000000
2026/05/02 14:30:39.182, 85, N/A, 89.70 W, 92 %, 22 %, 917 MiB, 0x0000000000000000
2026/05/02 14:30:39.698, 84, N/A, 84.40 W, 88 %, 20 %, 917 MiB, 0x0000000000000000
2026/05/02 14:30:40.205, 86, N/A, 95.12 W, 91 %, 26 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:40.707, 86, N/A, 94.83 W, 90 %, 26 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:41.217, 86, N/A, 94.98 W, 91 %, 27 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:41.727, 86, N/A, 95.04 W, 91 %, 27 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:42.237, 86, N/A, 94.92 W, 91 %, 27 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:42.737, 86, N/A, 95.04 W, 91 %, 27 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:43.238, 86, N/A, 94.89 W, 92 %, 28 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:43.748, 86, N/A, 94.89 W, 92 %, 27 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:44.261, 86, N/A, 94.83 W, 91 %, 27 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:44.773, 86, N/A, 94.85 W, 92 %, 27 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:45.285, 86, N/A, 95.04 W, 91 %, 27 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:45.787, 86, N/A, 94.85 W, 91 %, 27 %, 912 MiB, 0x0000000000000004
2026/05/02 14:30:46.301, 86, N/A, 95.00 W, 90 %, 26 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:46.815, 86, N/A, 95.00 W, 91 %, 26 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:47.330, 86, N/A, 94.88 W, 91 %, 25 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:47.844, 87, N/A, 94.86 W, 91 %, 25 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:48.347, 87, N/A, 95.01 W, 91 %, 25 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:48.857, 87, N/A, 94.93 W, 91 %, 24 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:49.367, 86, N/A, 94.93 W, 91 %, 24 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:49.867, 86, N/A, 94.87 W, 91 %, 23 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:50.377, 87, N/A, 94.85 W, 91 %, 23 %, 908 MiB, 0x0000000000000004
2026/05/02 14:30:50.891, 87, N/A, 93.09 W, 65 %, 15 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:51.405, 86, N/A, 91.30 W, 92 %, 19 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:51.919, 86, N/A, 90.90 W, 91 %, 19 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:52.432, 86, N/A, 90.55 W, 91 %, 19 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:52.945, 86, N/A, 90.22 W, 91 %, 18 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:53.457, 86, N/A, 89.88 W, 91 %, 18 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:53.958, 86, N/A, 89.74 W, 91 %, 18 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:54.469, 86, N/A, 40.13 W, 76 %, 15 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:54.985, 86, N/A, 92.18 W, 92 %, 19 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:55.497, 86, N/A, 91.68 W, 91 %, 20 %, 913 MiB, 0x0000000000000004
2026/05/02 14:30:55.998, 86, N/A, 91.64 W, 91 %, 20 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:56.503, 87, N/A, 93.70 W, 92 %, 21 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:57.008, 87, N/A, 93.85 W, 93 %, 21 %, 913 MiB, 0x0000000000000004
2026/05/02 14:30:57.514, 86, N/A, 93.65 W, 92 %, 21 %, 913 MiB, 0x0000000000000004
2026/05/02 14:30:58.018, 86, N/A, 93.51 W, 92 %, 21 %, 913 MiB, 0x0000000000000004
2026/05/02 14:30:58.528, 86, N/A, 93.31 W, 92 %, 21 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:59.033, 86, N/A, 93.15 W, 92 %, 21 %, 913 MiB, 0x0000000000000000
2026/05/02 14:30:59.546, 86, N/A, 92.86 W, 92 %, 21 %, 913 MiB, 0x0000000000000000
2026/05/02 14:31:00.061, 86, N/A, 92.72 W, 92 %, 22 %, 913 MiB, 0x0000000000000004
2026/05/02 14:31:00.573, 86, N/A, 93.00 W, 92 %, 22 %, 913 MiB, 0x0000000000000000
2026/05/02 14:31:01.086, 86, N/A, 93.18 W, 92 %, 21 %, 913 MiB, 0x0000000000000000
2026/05/02 14:31:01.599, 86, N/A, 92.90 W, 92 %, 21 %, 913 MiB, 0x0000000000000000
2026/05/02 14:31:02.112, 85, N/A, 89.39 W, 90 %, 19 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:02.626, 86, N/A, 89.67 W, 88 %, 19 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:03.142, 86, N/A, 89.91 W, 90 %, 20 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:03.648, 86, N/A, 91.69 W, 90 %, 20 %, 908 MiB, 0x0000000000000004
2026/05/02 14:31:04.158, 86, N/A, 92.25 W, 91 %, 20 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:04.668, 86, N/A, 90.60 W, 89 %, 21 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:05.178, 86, N/A, 89.69 W, 89 %, 21 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:05.688, 86, N/A, 87.64 W, 89 %, 23 %, 908 MiB, 0x0000000000000004
2026/05/02 14:31:06.198, 85, N/A, 85.37 W, 89 %, 19 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:06.708, 85, N/A, 86.18 W, 88 %, 20 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:07.219, 81, N/A, 43.23 W, 22 %, 5 %, 915 MiB, 0x0000000000000000
2026/05/02 14:31:07.731, 86, N/A, 90.20 W, 92 %, 23 %, 917 MiB, 0x0000000000000004
2026/05/02 14:31:08.245, 86, N/A, 87.91 W, 92 %, 24 %, 917 MiB, 0x0000000000000004
2026/05/02 14:31:08.756, 85, N/A, 89.22 W, 92 %, 24 %, 917 MiB, 0x0000000000000004
2026/05/02 14:31:09.269, 86, N/A, 91.61 W, 92 %, 23 %, 917 MiB, 0x0000000000000004
2026/05/02 14:31:09.771, 86, N/A, 91.53 W, 92 %, 23 %, 917 MiB, 0x0000000000000004
2026/05/02 14:31:10.282, 86, N/A, 92.98 W, 92 %, 25 %, 917 MiB, 0x0000000000000000
2026/05/02 14:31:10.796, 86, N/A, 92.29 W, 92 %, 24 %, 917 MiB, 0x0000000000000000
2026/05/02 14:31:11.307, 86, N/A, 92.25 W, 92 %, 24 %, 917 MiB, 0x0000000000000000
2026/05/02 14:31:11.809, 86, N/A, 92.68 W, 92 %, 24 %, 917 MiB, 0x0000000000000000
2026/05/02 14:31:12.319, 87, N/A, 93.26 W, 92 %, 24 %, 917 MiB, 0x0000000000000000
2026/05/02 14:31:12.829, 87, N/A, 94.15 W, 92 %, 25 %, 917 MiB, 0x0000000000000004
2026/05/02 14:31:13.339, 87, N/A, 93.84 W, 93 %, 24 %, 917 MiB, 0x0000000000000004
2026/05/02 14:31:13.849, 87, N/A, 93.61 W, 93 %, 25 %, 917 MiB, 0x0000000000000000
2026/05/02 14:31:14.363, 87, N/A, 93.38 W, 93 %, 25 %, 917 MiB, 0x0000000000000000
2026/05/02 14:31:14.876, 87, N/A, 93.15 W, 93 %, 25 %, 917 MiB, 0x0000000000000000
2026/05/02 14:31:15.388, 87, N/A, 93.16 W, 94 %, 26 %, 917 MiB, 0x0000000000000000
2026/05/02 14:31:15.903, 87, N/A, 93.60 W, 93 %, 27 %, 917 MiB, 0x0000000000000004
2026/05/02 14:31:16.415, 87, N/A, 93.88 W, 93 %, 27 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:16.928, 86, N/A, 93.57 W, 92 %, 27 %, 908 MiB, 0x0000000000000020
2026/05/02 14:31:17.439, 86, N/A, 92.15 W, 92 %, 28 %, 903 MiB, 0x0000000000000020
2026/05/02 14:31:17.954, 86, N/A, 90.74 W, 92 %, 27 %, 903 MiB, 0x0000000000000020
2026/05/02 14:31:18.466, 86, N/A, 90.73 W, 92 %, 27 %, 908 MiB, 0x0000000000000020
2026/05/02 14:31:18.969, 85, N/A, 89.67 W, 90 %, 19 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:19.470, 86, N/A, 88.84 W, 90 %, 19 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:19.979, 86, N/A, 89.75 W, 90 %, 20 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:20.489, 86, N/A, 91.24 W, 90 %, 20 %, 908 MiB, 0x0000000000000004
2026/05/02 14:31:20.999, 86, N/A, 93.11 W, 91 %, 21 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:21.502, 87, N/A, 93.14 W, 91 %, 21 %, 908 MiB, 0x0000000000000004
2026/05/02 14:31:22.004, 87, N/A, 93.29 W, 91 %, 21 %, 908 MiB, 0x0000000000000004
2026/05/02 14:31:22.516, 86, N/A, 93.39 W, 91 %, 21 %, 908 MiB, 0x0000000000000004
2026/05/02 14:31:23.029, 86, N/A, 92.99 W, 83 %, 19 %, 908 MiB, 0x0000000000000004
2026/05/02 14:31:23.531, 87, N/A, 92.88 W, 92 %, 21 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:24.043, 86, N/A, 92.77 W, 90 %, 21 %, 903 MiB, 0x0000000000000020
2026/05/02 14:31:24.556, 80, N/A, 91.04 W, 71 %, 16 %, 903 MiB, 0x0000000000000020
2026/05/02 14:31:25.060, 86, N/A, 79.94 W, 89 %, 23 %, 903 MiB, 0x0000000000000004
2026/05/02 14:31:25.573, 86, N/A, 92.64 W, 90 %, 23 %, 903 MiB, 0x0000000000000004
2026/05/02 14:31:26.085, 86, N/A, 88.88 W, 91 %, 23 %, 903 MiB, 0x0000000000000004
2026/05/02 14:31:26.596, 86, N/A, 86.89 W, 90 %, 23 %, 903 MiB, 0x0000000000000004
2026/05/02 14:31:27.100, 86, N/A, 87.43 W, 91 %, 23 %, 903 MiB, 0x0000000000000004
2026/05/02 14:31:27.610, 86, N/A, 87.18 W, 92 %, 23 %, 903 MiB, 0x0000000000000004
2026/05/02 14:31:28.120, 86, N/A, 87.89 W, 92 %, 23 %, 903 MiB, 0x0000000000000004
2026/05/02 14:31:28.630, 86, N/A, 89.50 W, 92 %, 24 %, 903 MiB, 0x0000000000000004
2026/05/02 14:31:29.130, 86, N/A, 87.62 W, 83 %, 22 %, 903 MiB, 0x0000000000000004
2026/05/02 14:31:29.640, 86, N/A, 86.08 W, 92 %, 24 %, 903 MiB, 0x0000000000000004
2026/05/02 14:31:30.144, 86, N/A, 88.50 W, 92 %, 24 %, 908 MiB, 0x0000000000000004
2026/05/02 14:31:30.658, 86, N/A, 89.18 W, 91 %, 18 %, 908 MiB, 0x0000000000000004
2026/05/02 14:31:31.170, 86, N/A, 89.50 W, 91 %, 18 %, 908 MiB, 0x0000000000000004
2026/05/02 14:31:31.681, 87, N/A, 91.45 W, 91 %, 19 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:32.193, 87, N/A, 90.64 W, 91 %, 19 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:32.707, 87, N/A, 91.22 W, 91 %, 19 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:33.220, 86, N/A, 90.78 W, 91 %, 19 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:33.733, 87, N/A, 90.84 W, 91 %, 19 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:34.234, 87, N/A, 91.06 W, 92 %, 20 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:34.740, 87, N/A, 90.91 W, 91 %, 20 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:35.250, 87, N/A, 91.19 W, 91 %, 20 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:35.760, 87, N/A, 91.23 W, 91 %, 20 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:36.261, 87, N/A, 91.37 W, 91 %, 21 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:36.771, 87, N/A, 91.54 W, 91 %, 21 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:37.280, 87, N/A, 91.73 W, 91 %, 22 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:37.795, 87, N/A, 91.83 W, 92 %, 22 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:38.310, 87, N/A, 91.74 W, 91 %, 23 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:38.825, 87, N/A, 91.71 W, 91 %, 23 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:39.338, 87, N/A, 91.82 W, 91 %, 23 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:39.838, 87, N/A, 91.95 W, 91 %, 23 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:40.350, 87, N/A, 91.88 W, 91 %, 22 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:40.864, 87, N/A, 91.65 W, 91 %, 21 %, 908 MiB, 0x0000000000000000
2026/05/02 14:31:41.380, 87, N/A, 91.12 W, 91 %, 21 %, 928 MiB, 0x0000000000000000
2026/05/02 14:31:41.894, 87, N/A, 86.99 W, 92 %, 23 %, 907 MiB, 0x0000000000000004
2026/05/02 14:31:42.401, 86, N/A, 85.75 W, 92 %, 22 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:42.911, 86, N/A, 88.55 W, 91 %, 22 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:43.411, 86, N/A, 87.02 W, 92 %, 21 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:43.911, 86, N/A, 87.45 W, 91 %, 21 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:44.421, 86, N/A, 87.61 W, 91 %, 21 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:44.931, 86, N/A, 88.11 W, 91 %, 22 %, 901 MiB, 0x0000000000000020
2026/05/02 14:31:45.441, 86, N/A, 87.87 W, 91 %, 23 %, 901 MiB, 0x0000000000000020
2026/05/02 14:31:45.955, 86, N/A, 90.72 W, 91 %, 24 %, 901 MiB, 0x0000000000000020
2026/05/02 14:31:46.458, 87, N/A, 89.54 W, 89 %, 24 %, 901 MiB, 0x0000000000000020
2026/05/02 14:31:46.970, 87, N/A, 89.16 W, 87 %, 23 %, 907 MiB, 0x0000000000000000
2026/05/02 14:31:47.484, 86, N/A, 88.47 W, 92 %, 25 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:47.998, 86, N/A, 88.83 W, 92 %, 24 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:48.499, 87, N/A, 91.47 W, 92 %, 25 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:49.013, 86, N/A, 91.18 W, 91 %, 25 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:49.526, 86, N/A, 89.69 W, 92 %, 25 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:50.042, 86, N/A, 89.45 W, 91 %, 25 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:50.551, 86, N/A, 89.52 W, 91 %, 25 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:51.061, 86, N/A, 89.51 W, 91 %, 24 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:51.572, 86, N/A, 90.12 W, 92 %, 24 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:52.082, 87, N/A, 89.87 W, 91 %, 23 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:52.591, 87, N/A, 89.74 W, 91 %, 23 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:53.095, 77, N/A, 79.24 W, 1 %, 0 %, 907 MiB, 0x0000000000000000
2026/05/02 14:31:53.610, 87, N/A, 95.16 W, 92 %, 28 %, 907 MiB, 0x0000000000000004
2026/05/02 14:31:54.123, 86, N/A, 89.44 W, 92 %, 28 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:54.637, 86, N/A, 89.77 W, 92 %, 26 %, 907 MiB, 0x0000000000000020
2026/05/02 14:31:55.152, 86, N/A, 88.49 W, 91 %, 25 %, 907 MiB, 0x0000000000000004
2026/05/02 14:31:55.665, 87, N/A, 90.86 W, 89 %, 25 %, 907 MiB, 0x0000000000000004
2026/05/02 14:31:56.181, 86, N/A, 90.57 W, 91 %, 26 %, 913 MiB, 0x0000000000000004
2026/05/02 14:31:56.695, 86, N/A, 89.58 W, 89 %, 25 %, 901 MiB, 0x0000000000000004
2026/05/02 14:31:57.210, 86, N/A, 87.84 W, 83 %, 24 %, 901 MiB, 0x0000000000000004
2026/05/02 14:31:57.724, 86, N/A, 85.53 W, 83 %, 21 %, 901 MiB, 0x0000000000000004
2026/05/02 14:31:58.232, 85, N/A, 80.83 W, 77 %, 19 %, 901 MiB, 0x0000000000000000
2026/05/02 14:31:58.742, 84, N/A, 78.57 W, 76 %, 17 %, 901 MiB, 0x0000000000000000
2026/05/02 14:31:59.252, 84, N/A, 75.79 W, 73 %, 17 %, 901 MiB, 0x0000000000000000
2026/05/02 14:31:59.762, 84, N/A, 74.58 W, 75 %, 16 %, 901 MiB, 0x0000000000000000
2026/05/02 14:32:00.269, 83, N/A, 68.06 W, 77 %, 17 %, 895 MiB, 0x0000000000000000
2026/05/02 14:32:00.772, 85, N/A, 80.55 W, 82 %, 18 %, 895 MiB, 0x0000000000000000
2026/05/02 14:32:01.283, 85, N/A, 82.54 W, 81 %, 17 %, 895 MiB, 0x0000000000000000
2026/05/02 14:32:01.798, 85, N/A, 83.71 W, 87 %, 18 %, 895 MiB, 0x0000000000000004
2026/05/02 14:32:02.313, 86, N/A, 85.63 W, 88 %, 18 %, 895 MiB, 0x0000000000000004
2026/05/02 14:32:02.828, 84, N/A, 84.47 W, 88 %, 18 %, 895 MiB, 0x0000000000000004
2026/05/02 14:32:03.344, 86, N/A, 84.20 W, 88 %, 18 %, 895 MiB, 0x0000000000000004
2026/05/02 14:32:03.857, 86, N/A, 83.28 W, 89 %, 17 %, 895 MiB, 0x0000000000000004
2026/05/02 14:32:04.370, 84, N/A, 59.07 W, 72 %, 19 %, 899 MiB, 0x0000000000000004
2026/05/02 14:32:04.885, 86, N/A, 85.35 W, 77 %, 19 %, 899 MiB, 0x0000000000000004
2026/05/02 14:32:05.397, 86, N/A, 85.04 W, 77 %, 20 %, 899 MiB, 0x0000000000000004
2026/05/02 14:32:05.903, 86, N/A, 86.04 W, 79 %, 19 %, 899 MiB, 0x0000000000000004
2026/05/02 14:32:06.413, 86, N/A, 85.96 W, 78 %, 20 %, 899 MiB, 0x0000000000000004
2026/05/02 14:32:06.922, 86, N/A, 84.66 W, 79 %, 20 %, 899 MiB, 0x0000000000000004
2026/05/02 14:32:07.423, 86, N/A, 84.91 W, 77 %, 21 %, 899 MiB, 0x0000000000000004
2026/05/02 14:32:07.933, 86, N/A, 85.43 W, 81 %, 23 %, 899 MiB, 0x0000000000000004
2026/05/02 14:32:08.443, 86, N/A, 86.00 W, 87 %, 26 %, 899 MiB, 0x0000000000000004
2026/05/02 14:32:08.957, 86, N/A, 92.82 W, 89 %, 27 %, 899 MiB, 0x0000000000000004
2026/05/02 14:32:09.472, 86, N/A, 87.76 W, 93 %, 28 %, 899 MiB, 0x0000000000000004
2026/05/02 14:32:09.984, 84, N/A, 83.55 W, 92 %, 23 %, 936 MiB, 0x0000000000000004
2026/05/02 14:32:10.485, 84, N/A, 79.03 W, 84 %, 13 %, 936 MiB, 0x0000000000000000
2026/05/02 14:32:10.998, 84, N/A, 75.21 W, 83 %, 13 %, 936 MiB, 0x0000000000000000
2026/05/02 14:32:11.513, 84, N/A, 79.53 W, 81 %, 13 %, 936 MiB, 0x0000000000000000
2026/05/02 14:32:12.026, 84, N/A, 74.25 W, 82 %, 13 %, 936 MiB, 0x0000000000000000
2026/05/02 14:32:12.528, 84, N/A, 73.77 W, 80 %, 13 %, 936 MiB, 0x0000000000000000
