timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks_event_reasons.active
2026/05/01 13:29:04.026, NVIDIA GeForce RTX 4060 Laptop GPU, 1 %, 0 %, 1504 MiB, 43.83 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:04.536, NVIDIA GeForce RTX 4060 Laptop GPU, 24 %, 5 %, 1687 MiB, 23.55 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:05.045, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 16 %, 1687 MiB, 69.92 W, 60, 2505 MHz, 7001 MHz, 0x0000000000000000
2026/05/01 13:29:05.555, NVIDIA GeForce RTX 4060 Laptop GPU, 72 %, 11 %, 1687 MiB, 68.69 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:06.057, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 14 %, 1687 MiB, 65.25 W, 61, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:06.558, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 67.64 W, 61, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:07.067, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 71.15 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:07.568, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 71.24 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:08.078, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 71.80 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:08.580, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 15 %, 1687 MiB, 72.25 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:09.081, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 72.49 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:09.581, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 72.35 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:10.085, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 72.58 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:10.585, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 15 %, 1687 MiB, 72.04 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:11.091, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 71.86 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:11.595, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 71.56 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:12.098, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 71.62 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:12.599, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 15 %, 1687 MiB, 71.53 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:13.100, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 71.78 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:13.602, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 72.12 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:14.112, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 72.54 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:14.619, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 72.09 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:15.123, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 15 %, 1687 MiB, 72.14 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:15.624, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 71.90 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:16.134, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 15 %, 1687 MiB, 72.05 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:16.644, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 71.75 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:17.159, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 72.28 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:17.667, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 72.66 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:18.169, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 15 %, 1687 MiB, 73.19 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:18.669, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 72.83 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:19.170, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 15 %, 1687 MiB, 72.94 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:19.679, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1687 MiB, 72.89 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:20.180, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 15 %, 1687 MiB, 72.94 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:20.681, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 15 %, 1687 MiB, 72.41 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:21.182, NVIDIA GeForce RTX 4060 Laptop GPU, 3 %, 0 %, 147 MiB, 66.34 W, 56, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:21.688, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 43.19 W, 55, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:22.198, NVIDIA GeForce RTX 4060 Laptop GPU, 2 %, 0 %, 186 MiB, 22.71 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:22.699, NVIDIA GeForce RTX 4060 Laptop GPU, 21 %, 2 %, 617 MiB, 27.37 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:23.203, NVIDIA GeForce RTX 4060 Laptop GPU, 61 %, 4 %, 712 MiB, 30.57 W, 61, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 13:29:23.707, NVIDIA GeForce RTX 4060 Laptop GPU, 91 %, 7 %, 713 MiB, 61.69 W, 62, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 13:29:24.208, NVIDIA GeForce RTX 4060 Laptop GPU, 92 %, 8 %, 713 MiB, 78.19 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:24.709, NVIDIA GeForce RTX 4060 Laptop GPU, 84 %, 7 %, 713 MiB, 77.69 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:25.210, NVIDIA GeForce RTX 4060 Laptop GPU, 96 %, 8 %, 714 MiB, 79.76 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:25.711, NVIDIA GeForce RTX 4060 Laptop GPU, 84 %, 7 %, 714 MiB, 73.72 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:26.213, NVIDIA GeForce RTX 4060 Laptop GPU, 96 %, 8 %, 714 MiB, 80.00 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:26.723, NVIDIA GeForce RTX 4060 Laptop GPU, 85 %, 7 %, 714 MiB, 78.27 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:27.234, NVIDIA GeForce RTX 4060 Laptop GPU, 94 %, 8 %, 714 MiB, 78.38 W, 70, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:27.736, NVIDIA GeForce RTX 4060 Laptop GPU, 89 %, 7 %, 714 MiB, 80.78 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:28.240, NVIDIA GeForce RTX 4060 Laptop GPU, 89 %, 7 %, 714 MiB, 78.80 W, 71, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:28.741, NVIDIA GeForce RTX 4060 Laptop GPU, 93 %, 8 %, 714 MiB, 81.97 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:29.251, NVIDIA GeForce RTX 4060 Laptop GPU, 83 %, 7 %, 714 MiB, 71.55 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:29.752, NVIDIA GeForce RTX 4060 Laptop GPU, 96 %, 8 %, 714 MiB, 95.58 W, 71, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:30.253, NVIDIA GeForce RTX 4060 Laptop GPU, 87 %, 7 %, 714 MiB, 79.76 W, 70, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:30.754, NVIDIA GeForce RTX 4060 Laptop GPU, 94 %, 8 %, 714 MiB, 81.05 W, 71, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:31.256, NVIDIA GeForce RTX 4060 Laptop GPU, 90 %, 7 %, 714 MiB, 79.90 W, 70, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:31.756, NVIDIA GeForce RTX 4060 Laptop GPU, 88 %, 7 %, 714 MiB, 78.96 W, 72, 2490 MHz, 8001 MHz, 0x0000000000000000
