timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks_event_reasons.active
2026/05/01 14:30:32.468, NVIDIA GeForce RTX 4060 Laptop GPU, 72 %, 18 %, 1664 MiB, 50.77 W, 62, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:32.970, NVIDIA GeForce RTX 4060 Laptop GPU, 74 %, 18 %, 1543 MiB, 51.23 W, 62, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:33.472, NVIDIA GeForce RTX 4060 Laptop GPU, 44 %, 7 %, 123 MiB, 48.76 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:33.972, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 123 MiB, 36.72 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:34.482, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 573 MiB, 22.96 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:34.985, NVIDIA GeForce RTX 4060 Laptop GPU, 10 %, 1 %, 1588 MiB, 23.55 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:35.486, NVIDIA GeForce RTX 4060 Laptop GPU, 6 %, 1 %, 1625 MiB, 22.17 W, 57, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:30:35.987, NVIDIA GeForce RTX 4060 Laptop GPU, 63 %, 18 %, 1639 MiB, 33.41 W, 60, 2505 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:30:36.488, NVIDIA GeForce RTX 4060 Laptop GPU, 58 %, 20 %, 1609 MiB, 51.93 W, 64, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:36.993, NVIDIA GeForce RTX 4060 Laptop GPU, 54 %, 21 %, 1609 MiB, 56.15 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:37.495, NVIDIA GeForce RTX 4060 Laptop GPU, 56 %, 22 %, 1629 MiB, 53.16 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:37.997, NVIDIA GeForce RTX 4060 Laptop GPU, 59 %, 23 %, 1642 MiB, 50.11 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:38.501, NVIDIA GeForce RTX 4060 Laptop GPU, 78 %, 27 %, 1609 MiB, 52.46 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:39.014, NVIDIA GeForce RTX 4060 Laptop GPU, 72 %, 28 %, 1609 MiB, 55.17 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:39.515, NVIDIA GeForce RTX 4060 Laptop GPU, 74 %, 27 %, 1629 MiB, 57.88 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:40.021, NVIDIA GeForce RTX 4060 Laptop GPU, 84 %, 29 %, 1634 MiB, 59.53 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:40.523, NVIDIA GeForce RTX 4060 Laptop GPU, 85 %, 34 %, 1609 MiB, 65.58 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:41.027, NVIDIA GeForce RTX 4060 Laptop GPU, 77 %, 30 %, 1629 MiB, 65.40 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:41.528, NVIDIA GeForce RTX 4060 Laptop GPU, 76 %, 25 %, 1634 MiB, 60.28 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:42.032, NVIDIA GeForce RTX 4060 Laptop GPU, 86 %, 32 %, 1609 MiB, 63.46 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:42.541, NVIDIA GeForce RTX 4060 Laptop GPU, 75 %, 29 %, 1609 MiB, 63.42 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:43.050, NVIDIA GeForce RTX 4060 Laptop GPU, 70 %, 22 %, 1625 MiB, 60.08 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:43.551, NVIDIA GeForce RTX 4060 Laptop GPU, 86 %, 30 %, 1625 MiB, 61.81 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:44.061, NVIDIA GeForce RTX 4060 Laptop GPU, 77 %, 30 %, 1611 MiB, 62.66 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:44.569, NVIDIA GeForce RTX 4060 Laptop GPU, 77 %, 30 %, 1629 MiB, 61.86 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:45.078, NVIDIA GeForce RTX 4060 Laptop GPU, 75 %, 26 %, 1625 MiB, 59.31 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:45.579, NVIDIA GeForce RTX 4060 Laptop GPU, 76 %, 29 %, 1609 MiB, 63.47 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:46.089, NVIDIA GeForce RTX 4060 Laptop GPU, 73 %, 28 %, 1609 MiB, 63.14 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:46.591, NVIDIA GeForce RTX 4060 Laptop GPU, 69 %, 21 %, 1642 MiB, 59.41 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:47.094, NVIDIA GeForce RTX 4060 Laptop GPU, 86 %, 30 %, 1609 MiB, 62.60 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:47.596, NVIDIA GeForce RTX 4060 Laptop GPU, 79 %, 31 %, 1609 MiB, 63.78 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:48.105, NVIDIA GeForce RTX 4060 Laptop GPU, 79 %, 30 %, 1646 MiB, 63.00 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:48.615, NVIDIA GeForce RTX 4060 Laptop GPU, 82 %, 28 %, 1625 MiB, 60.79 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:49.124, NVIDIA GeForce RTX 4060 Laptop GPU, 80 %, 31 %, 1611 MiB, 63.83 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:49.632, NVIDIA GeForce RTX 4060 Laptop GPU, 75 %, 29 %, 1629 MiB, 63.20 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:50.134, NVIDIA GeForce RTX 4060 Laptop GPU, 72 %, 23 %, 1634 MiB, 60.47 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:50.634, NVIDIA GeForce RTX 4060 Laptop GPU, 78 %, 26 %, 1609 MiB, 63.71 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:51.134, NVIDIA GeForce RTX 4060 Laptop GPU, 84 %, 33 %, 1609 MiB, 63.13 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:51.645, NVIDIA GeForce RTX 4060 Laptop GPU, 78 %, 27 %, 1625 MiB, 60.92 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:52.155, NVIDIA GeForce RTX 4060 Laptop GPU, 75 %, 25 %, 1625 MiB, 60.50 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:52.665, NVIDIA GeForce RTX 4060 Laptop GPU, 75 %, 29 %, 1609 MiB, 63.62 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:53.175, NVIDIA GeForce RTX 4060 Laptop GPU, 80 %, 31 %, 1493 MiB, 63.48 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:53.676, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 123 MiB, 49.43 W, 60, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:54.179, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 190 MiB, 33.04 W, 60, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:54.681, NVIDIA GeForce RTX 4060 Laptop GPU, 8 %, 1 %, 427 MiB, 23.77 W, 60, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:55.186, NVIDIA GeForce RTX 4060 Laptop GPU, 6 %, 1 %, 769 MiB, 22.26 W, 59, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:30:55.696, NVIDIA GeForce RTX 4060 Laptop GPU, 9 %, 0 %, 1471 MiB, 20.50 W, 59, 2250 MHz, 7001 MHz, 0x0000000000000001
2026/05/01 14:30:56.198, NVIDIA GeForce RTX 4060 Laptop GPU, 36 %, 14 %, 1471 MiB, 28.29 W, 60, 2250 MHz, 7001 MHz, 0x0000000000000001
2026/05/01 14:30:56.700, NVIDIA GeForce RTX 4060 Laptop GPU, 36 %, 12 %, 1471 MiB, 29.78 W, 60, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:30:57.208, NVIDIA GeForce RTX 4060 Laptop GPU, 35 %, 11 %, 1471 MiB, 29.80 W, 60, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:30:57.717, NVIDIA GeForce RTX 4060 Laptop GPU, 35 %, 12 %, 1471 MiB, 29.64 W, 61, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:30:58.222, NVIDIA GeForce RTX 4060 Laptop GPU, 56 %, 19 %, 1471 MiB, 30.18 W, 61, 2280 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:30:58.724, NVIDIA GeForce RTX 4060 Laptop GPU, 64 %, 23 %, 1471 MiB, 35.84 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:59.227, NVIDIA GeForce RTX 4060 Laptop GPU, 58 %, 21 %, 1471 MiB, 41.70 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:30:59.742, NVIDIA GeForce RTX 4060 Laptop GPU, 63 %, 23 %, 1471 MiB, 42.99 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:00.255, NVIDIA GeForce RTX 4060 Laptop GPU, 54 %, 19 %, 1471 MiB, 42.12 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:00.759, NVIDIA GeForce RTX 4060 Laptop GPU, 53 %, 19 %, 1471 MiB, 41.49 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:01.261, NVIDIA GeForce RTX 4060 Laptop GPU, 60 %, 21 %, 1471 MiB, 41.64 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:01.764, NVIDIA GeForce RTX 4060 Laptop GPU, 62 %, 23 %, 1471 MiB, 43.00 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:02.266, NVIDIA GeForce RTX 4060 Laptop GPU, 60 %, 22 %, 1471 MiB, 43.51 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:02.768, NVIDIA GeForce RTX 4060 Laptop GPU, 58 %, 21 %, 1471 MiB, 43.08 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:03.271, NVIDIA GeForce RTX 4060 Laptop GPU, 61 %, 22 %, 1471 MiB, 43.12 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:03.773, NVIDIA GeForce RTX 4060 Laptop GPU, 59 %, 22 %, 1471 MiB, 42.74 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:04.279, NVIDIA GeForce RTX 4060 Laptop GPU, 60 %, 22 %, 1471 MiB, 42.77 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:04.781, NVIDIA GeForce RTX 4060 Laptop GPU, 59 %, 22 %, 1471 MiB, 42.71 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:05.281, NVIDIA GeForce RTX 4060 Laptop GPU, 61 %, 22 %, 1471 MiB, 42.84 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:05.785, NVIDIA GeForce RTX 4060 Laptop GPU, 60 %, 22 %, 1471 MiB, 42.93 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:06.286, NVIDIA GeForce RTX 4060 Laptop GPU, 61 %, 22 %, 1471 MiB, 42.85 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:06.789, NVIDIA GeForce RTX 4060 Laptop GPU, 60 %, 22 %, 1471 MiB, 42.77 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:07.293, NVIDIA GeForce RTX 4060 Laptop GPU, 53 %, 19 %, 1471 MiB, 41.83 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:07.794, NVIDIA GeForce RTX 4060 Laptop GPU, 61 %, 22 %, 1471 MiB, 41.89 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:08.301, NVIDIA GeForce RTX 4060 Laptop GPU, 57 %, 20 %, 1471 MiB, 42.45 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:08.802, NVIDIA GeForce RTX 4060 Laptop GPU, 61 %, 22 %, 1471 MiB, 42.87 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:09.304, NVIDIA GeForce RTX 4060 Laptop GPU, 60 %, 22 %, 1471 MiB, 42.92 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:09.807, NVIDIA GeForce RTX 4060 Laptop GPU, 65 %, 22 %, 1471 MiB, 42.90 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:10.308, NVIDIA GeForce RTX 4060 Laptop GPU, 63 %, 23 %, 1471 MiB, 43.04 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:10.817, NVIDIA GeForce RTX 4060 Laptop GPU, 62 %, 23 %, 1471 MiB, 43.31 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:11.319, NVIDIA GeForce RTX 4060 Laptop GPU, 63 %, 23 %, 1471 MiB, 43.65 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:11.829, NVIDIA GeForce RTX 4060 Laptop GPU, 61 %, 22 %, 1471 MiB, 43.69 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:12.335, NVIDIA GeForce RTX 4060 Laptop GPU, 61 %, 22 %, 1471 MiB, 43.64 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:12.837, NVIDIA GeForce RTX 4060 Laptop GPU, 61 %, 22 %, 1471 MiB, 43.54 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:13.346, NVIDIA GeForce RTX 4060 Laptop GPU, 42 %, 14 %, 121 MiB, 41.71 W, 61, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:13.854, NVIDIA GeForce RTX 4060 Laptop GPU, 12 %, 0 %, 123 MiB, 32.79 W, 60, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:14.354, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 123 MiB, 23.04 W, 60, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:14.858, NVIDIA GeForce RTX 4060 Laptop GPU, 2 %, 0 %, 390 MiB, 23.27 W, 60, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:15.360, NVIDIA GeForce RTX 4060 Laptop GPU, 7 %, 1 %, 675 MiB, 20.44 W, 59, 2250 MHz, 7001 MHz, 0x0000000000000001
2026/05/01 14:31:15.863, NVIDIA GeForce RTX 4060 Laptop GPU, 8 %, 1 %, 1017 MiB, 20.50 W, 59, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:31:16.364, NVIDIA GeForce RTX 4060 Laptop GPU, 8 %, 1 %, 1900 MiB, 21.03 W, 59, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:31:16.872, NVIDIA GeForce RTX 4060 Laptop GPU, 56 %, 12 %, 1929 MiB, 14.96 W, 58, 2250 MHz, 7001 MHz, 0x0000000000000001
2026/05/01 14:31:17.375, NVIDIA GeForce RTX 4060 Laptop GPU, 66 %, 34 %, 1929 MiB, 44.20 W, 63, 2490 MHz, 7001 MHz, 0x0000000000000000
2026/05/01 14:31:17.877, NVIDIA GeForce RTX 4060 Laptop GPU, 62 %, 29 %, 1929 MiB, 48.57 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:18.377, NVIDIA GeForce RTX 4060 Laptop GPU, 62 %, 29 %, 1929 MiB, 48.14 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:18.886, NVIDIA GeForce RTX 4060 Laptop GPU, 66 %, 30 %, 1929 MiB, 48.65 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:19.398, NVIDIA GeForce RTX 4060 Laptop GPU, 85 %, 39 %, 1929 MiB, 48.21 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:19.907, NVIDIA GeForce RTX 4060 Laptop GPU, 84 %, 39 %, 1929 MiB, 52.10 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:20.422, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 51 %, 1929 MiB, 60.13 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:20.923, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 50 %, 1929 MiB, 63.83 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:21.432, NVIDIA GeForce RTX 4060 Laptop GPU, 84 %, 40 %, 1929 MiB, 56.82 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:21.934, NVIDIA GeForce RTX 4060 Laptop GPU, 83 %, 38 %, 1929 MiB, 56.48 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:22.435, NVIDIA GeForce RTX 4060 Laptop GPU, 83 %, 38 %, 1929 MiB, 54.65 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:22.936, NVIDIA GeForce RTX 4060 Laptop GPU, 84 %, 39 %, 1929 MiB, 54.91 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:23.437, NVIDIA GeForce RTX 4060 Laptop GPU, 84 %, 39 %, 1929 MiB, 56.31 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:23.938, NVIDIA GeForce RTX 4060 Laptop GPU, 89 %, 42 %, 1929 MiB, 56.35 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:24.447, NVIDIA GeForce RTX 4060 Laptop GPU, 92 %, 45 %, 1929 MiB, 57.48 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:24.947, NVIDIA GeForce RTX 4060 Laptop GPU, 84 %, 38 %, 1929 MiB, 57.59 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:25.448, NVIDIA GeForce RTX 4060 Laptop GPU, 89 %, 44 %, 1929 MiB, 57.72 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:25.950, NVIDIA GeForce RTX 4060 Laptop GPU, 89 %, 42 %, 1929 MiB, 58.09 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:26.458, NVIDIA GeForce RTX 4060 Laptop GPU, 83 %, 38 %, 1929 MiB, 57.25 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:26.965, NVIDIA GeForce RTX 4060 Laptop GPU, 83 %, 39 %, 1929 MiB, 56.70 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:27.466, NVIDIA GeForce RTX 4060 Laptop GPU, 83 %, 37 %, 1929 MiB, 59.68 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:27.968, NVIDIA GeForce RTX 4060 Laptop GPU, 82 %, 38 %, 1929 MiB, 59.30 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:28.478, NVIDIA GeForce RTX 4060 Laptop GPU, 86 %, 39 %, 1929 MiB, 56.04 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:28.979, NVIDIA GeForce RTX 4060 Laptop GPU, 83 %, 38 %, 1929 MiB, 56.31 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:29.481, NVIDIA GeForce RTX 4060 Laptop GPU, 84 %, 39 %, 1929 MiB, 56.57 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:29.982, NVIDIA GeForce RTX 4060 Laptop GPU, 84 %, 38 %, 1929 MiB, 56.47 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:30.485, NVIDIA GeForce RTX 4060 Laptop GPU, 82 %, 37 %, 1929 MiB, 55.99 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:30.995, NVIDIA GeForce RTX 4060 Laptop GPU, 82 %, 37 %, 1929 MiB, 56.78 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:31.497, NVIDIA GeForce RTX 4060 Laptop GPU, 83 %, 38 %, 1929 MiB, 57.11 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:31.999, NVIDIA GeForce RTX 4060 Laptop GPU, 83 %, 37 %, 1929 MiB, 56.39 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:32.500, NVIDIA GeForce RTX 4060 Laptop GPU, 82 %, 38 %, 1929 MiB, 57.13 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:33.008, NVIDIA GeForce RTX 4060 Laptop GPU, 90 %, 43 %, 1929 MiB, 57.27 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:33.516, NVIDIA GeForce RTX 4060 Laptop GPU, 84 %, 38 %, 1929 MiB, 57.41 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:34.017, NVIDIA GeForce RTX 4060 Laptop GPU, 82 %, 38 %, 1929 MiB, 56.93 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:34.520, NVIDIA GeForce RTX 4060 Laptop GPU, 34 %, 14 %, 1839 MiB, 54.84 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:35.022, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 121 MiB, 39.96 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:35.523, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 123 MiB, 23.41 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:36.027, NVIDIA GeForce RTX 4060 Laptop GPU, 5 %, 0 %, 323 MiB, 23.65 W, 61, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:36.529, NVIDIA GeForce RTX 4060 Laptop GPU, 8 %, 1 %, 656 MiB, 22.41 W, 61, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:31:37.030, NVIDIA GeForce RTX 4060 Laptop GPU, 8 %, 1 %, 1086 MiB, 20.93 W, 61, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:31:37.532, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 50 %, 1611 MiB, 64.66 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:38.035, NVIDIA GeForce RTX 4060 Laptop GPU, 84 %, 20 %, 1611 MiB, 54.47 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:38.538, NVIDIA GeForce RTX 4060 Laptop GPU, 86 %, 21 %, 1611 MiB, 56.48 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:39.040, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 26 %, 1611 MiB, 55.01 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:39.543, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 26 %, 1611 MiB, 59.52 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:40.049, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 26 %, 1611 MiB, 64.46 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:40.560, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 41 %, 1611 MiB, 63.80 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:41.061, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 26 %, 1611 MiB, 64.51 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:41.571, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 26 %, 1611 MiB, 64.47 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:42.072, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 49 %, 1611 MiB, 64.49 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:42.582, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 26 %, 1611 MiB, 62.48 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:43.085, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 26 %, 1611 MiB, 61.78 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:43.586, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 41 %, 1611 MiB, 64.89 W, 70, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:44.089, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 26 %, 1611 MiB, 64.55 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:44.589, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 26 %, 1611 MiB, 63.52 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:45.090, NVIDIA GeForce RTX 4060 Laptop GPU, 90 %, 23 %, 1611 MiB, 64.71 W, 70, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:45.592, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 26 %, 1611 MiB, 64.72 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:46.101, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 25 %, 1611 MiB, 62.97 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:31:46.610, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 26 %, 1611 MiB, 64.75 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
